structure_id,doping_run_id,curve_tag,gate_v,drain_v,drain_current
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,0.000000000000e+00,-5.758674630000e-14
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,2.000000000000e-02,3.207898720000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,4.000000000000e-02,4.780922080000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,6.000000000000e-02,5.582839040000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,8.000000000000e-02,6.021383010000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,1.000000000000e-01,6.288995590000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,1.200000000000e-01,6.476054090000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,1.400000000000e-01,6.625438710000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,1.600000000000e-01,6.756992940000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,1.800000000000e-01,6.880648770000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,2.000000000000e-01,7.000523990000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,2.200000000000e-01,7.118753630000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,2.400000000000e-01,7.236438910000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,2.600000000000e-01,7.354489590000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,2.800000000000e-01,7.472478160000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,3.000000000000e-01,7.591013230000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,3.200000000000e-01,7.709999390000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,3.400000000000e-01,7.829776710000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,3.600000000000e-01,7.949796800000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,3.800000000000e-01,8.070346280000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,4.000000000000e-01,8.192074270000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,4.200000000000e-01,8.314126090000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,4.400000000000e-01,8.436885000000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,4.600000000000e-01,8.560512890000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,4.800000000000e-01,8.684989610000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,5.000000000000e-01,8.811407570000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,5.200000000000e-01,8.937547580000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,5.400000000000e-01,9.064105380000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,5.600000000000e-01,9.191720020000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,5.800000000000e-01,9.320226190000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,6.000000000000e-01,9.449364670000e-09
L400T30,B1e17SD1e19,IDVD_VG1P0,5.000000000000e-01,6.200000000000e-01,9.580254900000e-09
