structure_id,doping_run_id,curve_tag,gate_v,drain_v,drain_current
L300T30,B1e16SD5e19,IDVG_VD0P05,-5.000000000000e-01,5.000000000000e-02,4.686267240000e-08
L300T30,B1e16SD5e19,IDVG_VD0P05,-4.800000000000e-01,5.000000000000e-02,6.835976520000e-08
L300T30,B1e16SD5e19,IDVG_VD0P05,-4.600000000000e-01,5.000000000000e-02,9.999915920000e-08
L300T30,B1e16SD5e19,IDVG_VD0P05,-4.400000000000e-01,5.000000000000e-02,1.466661390000e-07
L300T30,B1e16SD5e19,IDVG_VD0P05,-4.200000000000e-01,5.000000000000e-02,2.156236150000e-07
L300T30,B1e16SD5e19,IDVG_VD0P05,-4.000000000000e-01,5.000000000000e-02,3.176902950000e-07
L300T30,B1e16SD5e19,IDVG_VD0P05,-3.800000000000e-01,5.000000000000e-02,4.689777600000e-07
L300T30,B1e16SD5e19,IDVG_VD0P05,-3.600000000000e-01,5.000000000000e-02,6.935032450000e-07
L300T30,B1e16SD5e19,IDVG_VD0P05,-3.400000000000e-01,5.000000000000e-02,1.027059900000e-06
L300T30,B1e16SD5e19,IDVG_VD0P05,-3.200000000000e-01,5.000000000000e-02,1.522978340000e-06
L300T30,B1e16SD5e19,IDVG_VD0P05,-3.000000000000e-01,5.000000000000e-02,2.260691010000e-06
L300T30,B1e16SD5e19,IDVG_VD0P05,-2.800000000000e-01,5.000000000000e-02,3.358389480000e-06
L300T30,B1e16SD5e19,IDVG_VD0P05,-2.600000000000e-01,5.000000000000e-02,4.991705710000e-06
L300T30,B1e16SD5e19,IDVG_VD0P05,-2.400000000000e-01,5.000000000000e-02,7.421138240000e-06
L300T30,B1e16SD5e19,IDVG_VD0P05,-2.200000000000e-01,5.000000000000e-02,1.103205290000e-05
L300T30,B1e16SD5e19,IDVG_VD0P05,-2.000000000000e-01,5.000000000000e-02,1.639258470000e-05
L300T30,B1e16SD5e19,IDVG_VD0P05,-1.800000000000e-01,5.000000000000e-02,2.433645690000e-05
L300T30,B1e16SD5e19,IDVG_VD0P05,-1.600000000000e-01,5.000000000000e-02,3.607973250000e-05
L300T30,B1e16SD5e19,IDVG_VD0P05,-1.400000000000e-01,5.000000000000e-02,5.338193090000e-05
L300T30,B1e16SD5e19,IDVG_VD0P05,-1.200000000000e-01,5.000000000000e-02,7.876195850000e-05
L300T30,B1e16SD5e19,IDVG_VD0P05,-1.000000000000e-01,5.000000000000e-02,1.157753970000e-04
L300T30,B1e16SD5e19,IDVG_VD0P05,-8.000000000000e-02,5.000000000000e-02,1.693485700000e-04
L300T30,B1e16SD5e19,IDVG_VD0P05,-6.000000000000e-02,5.000000000000e-02,2.461412850000e-04
L300T30,B1e16SD5e19,IDVG_VD0P05,-4.000000000000e-02,5.000000000000e-02,3.548707050000e-04
