structure_id,doping_run_id,curve_tag,gate_v,drain_v,drain_current
L400T20,B1e17SD1e20,IDVG_VD0P05,-5.000000000000e-01,5.000000000000e-02,-8.370396400000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-4.800000000000e-01,5.000000000000e-02,-3.430522750000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-4.600000000000e-01,5.000000000000e-02,-8.816158410000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-4.400000000000e-01,5.000000000000e-02,5.227576760000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-4.200000000000e-01,5.000000000000e-02,-7.616617230000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-4.000000000000e-01,5.000000000000e-02,7.578047650000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-3.800000000000e-01,5.000000000000e-02,-6.701984080000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-3.600000000000e-01,5.000000000000e-02,1.273621750000e-12
L400T20,B1e17SD1e20,IDVG_VD0P05,-3.400000000000e-01,5.000000000000e-02,7.992807380000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-3.200000000000e-01,5.000000000000e-02,5.893014430000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-3.000000000000e-01,5.000000000000e-02,6.065862550000e-13
L400T20,B1e17SD1e20,IDVG_VD0P05,-2.800000000000e-01,5.000000000000e-02,-1.161953590000e-12
L400T20,B1e17SD1e20,IDVG_VD0P05,-2.600000000000e-01,5.000000000000e-02,1.542847360000e-12
L400T20,B1e17SD1e20,IDVG_VD0P05,-2.400000000000e-01,5.000000000000e-02,2.043045310000e-12
L400T20,B1e17SD1e20,IDVG_VD0P05,-2.200000000000e-01,5.000000000000e-02,3.452574030000e-12
L400T20,B1e17SD1e20,IDVG_VD0P05,-2.000000000000e-01,5.000000000000e-02,4.872843380000e-12
L400T20,B1e17SD1e20,IDVG_VD0P05,-1.800000000000e-01,5.000000000000e-02,6.137924670000e-12
L400T20,B1e17SD1e20,IDVG_VD0P05,-1.600000000000e-01,5.000000000000e-02,9.919079660000e-12
L400T20,B1e17SD1e20,IDVG_VD0P05,-1.400000000000e-01,5.000000000000e-02,1.706910330000e-11
L400T20,B1e17SD1e20,IDVG_VD0P05,-1.200000000000e-01,5.000000000000e-02,2.473208690000e-11
L400T20,B1e17SD1e20,IDVG_VD0P05,-1.000000000000e-01,5.000000000000e-02,3.624033800000e-11
L400T20,B1e17SD1e20,IDVG_VD0P05,-8.000000000000e-02,5.000000000000e-02,5.729017500000e-11
L400T20,B1e17SD1e20,IDVG_VD0P05,-6.000000000000e-02,5.000000000000e-02,8.656716240000e-11
L400T20,B1e17SD1e20,IDVG_VD0P05,-4.000000000000e-02,5.000000000000e-02,1.316405890000e-10
L400T20,B1e17SD1e20,IDVG_VD0P05,-2.000000000000e-02,5.000000000000e-02,1.995632080000e-10
L400T20,B1e17SD1e20,IDVG_VD0P05,1.734723480000e-16,5.000000000000e-02,3.086666230000e-10
L400T20,B1e17SD1e20,IDVG_VD0P05,2.000000000000e-02,5.000000000000e-02,4.757681450000e-10
L400T20,B1e17SD1e20,IDVG_VD0P05,4.000000000000e-02,5.000000000000e-02,7.357969770000e-10
L400T20,B1e17SD1e20,IDVG_VD0P05,6.000000000000e-02,5.000000000000e-02,1.133633750000e-09
L400T20,B1e17SD1e20,IDVG_VD0P05,8.000000000000e-02,5.000000000000e-02,1.760560780000e-09
L400T20,B1e17SD1e20,IDVG_VD0P05,1.000000000000e-01,5.000000000000e-02,2.733271250000e-09
L400T20,B1e17SD1e20,IDVG_VD0P05,1.200000000000e-01,5.000000000000e-02,4.258019090000e-09
L400T20,B1e17SD1e20,IDVG_VD0P05,1.400000000000e-01,5.000000000000e-02,6.648296510000e-09
L400T20,B1e17SD1e20,IDVG_VD0P05,1.600000000000e-01,5.000000000000e-02,1.039788130000e-08
L400T20,B1e17SD1e20,IDVG_VD0P05,1.800000000000e-01,5.000000000000e-02,1.629619790000e-08
L400T20,B1e17SD1e20,IDVG_VD0P05,2.000000000000e-01,5.000000000000e-02,2.558972980000e-08
L400T20,B1e17SD1e20,IDVG_VD0P05,2.200000000000e-01,5.000000000000e-02,4.025358660000e-08
L400T20,B1e17SD1e20,IDVG_VD0P05,2.400000000000e-01,5.000000000000e-02,6.342498510000e-08
L400T20,B1e17SD1e20,IDVG_VD0P05,2.600000000000e-01,5.000000000000e-02,1.000982800000e-07
L400T20,B1e17SD1e20,IDVG_VD0P05,2.800000000000e-01,5.000000000000e-02,1.582135950000e-07
L400T20,B1e17SD1e20,IDVG_VD0P05,3.000000000000e-01,5.000000000000e-02,2.504303210000e-07
L400T20,B1e17SD1e20,IDVG_VD0P05,3.200000000000e-01,5.000000000000e-02,3.969168340000e-07
L400T20,B1e17SD1e20,IDVG_VD0P05,3.400000000000e-01,5.000000000000e-02,6.298564770000e-07
L400T20,B1e17SD1e20,IDVG_VD0P05,3.600000000000e-01,5.000000000000e-02,1.000593870000e-06
L400T20,B1e17SD1e20,IDVG_VD0P05,3.800000000000e-01,5.000000000000e-02,1.591070440000e-06
L400T20,B1e17SD1e20,IDVG_VD0P05,4.000000000000e-01,5.000000000000e-02,2.531984670000e-06
L400T20,B1e17SD1e20,IDVG_VD0P05,4.200000000000e-01,5.000000000000e-02,4.031666190000e-06
L400T20,B1e17SD1e20,IDVG_VD0P05,4.400000000000e-01,5.000000000000e-02,6.421646170000e-06
L400T20,B1e17SD1e20,IDVG_VD0P05,4.600000000000e-01,5.000000000000e-02,1.022823480000e-05
L400T20,B1e17SD1e20,IDVG_VD0P05,4.800000000000e-01,5.000000000000e-02,1.628373440000e-05
L400T20,B1e17SD1e20,IDVG_VD0P05,5.000000000000e-01,5.000000000000e-02,2.589674110000e-05
