structure_id,doping_run_id,curve_tag,gate_v,drain_v,drain_current
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,0.000000000000e+00,4.311635730000e-14
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,2.000000000000e-02,4.522332570000e-03
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,4.000000000000e-02,8.232962990000e-03
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,6.000000000000e-02,1.123519380000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,8.000000000000e-02,1.364477440000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.000000000000e-01,1.558097290000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.200000000000e-01,1.715598260000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.400000000000e-01,1.846631000000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.600000000000e-01,1.958861760000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.800000000000e-01,2.058001840000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,2.000000000000e-01,2.148112220000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,2.200000000000e-01,2.231995710000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,2.400000000000e-01,2.311557790000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,2.600000000000e-01,2.388090150000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,2.800000000000e-01,2.462474310000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,3.000000000000e-01,2.535320160000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,3.200000000000e-01,2.607057430000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,3.400000000000e-01,2.677995040000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,3.600000000000e-01,2.748359650000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,3.800000000000e-01,2.818320850000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,4.000000000000e-01,2.888007920000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,4.200000000000e-01,2.957521230000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,4.400000000000e-01,3.026940230000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,4.600000000000e-01,3.096329040000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,4.800000000000e-01,3.165740510000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,5.000000000000e-01,3.235219200000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,5.200000000000e-01,3.304803500000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,5.400000000000e-01,3.374527210000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,5.600000000000e-01,3.444420660000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,5.800000000000e-01,3.514511510000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,6.000000000000e-01,3.584825350000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,6.200000000000e-01,3.655386070000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,6.400000000000e-01,3.726216100000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,6.600000000000e-01,3.797336590000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,6.800000000000e-01,3.868767490000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,7.000000000000e-01,3.940527580000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,7.200000000000e-01,4.012634530000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,7.400000000000e-01,4.085104890000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,7.600000000000e-01,4.157954140000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,7.800000000000e-01,4.231196680000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,8.000000000000e-01,4.304845940000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,8.200000000000e-01,4.378914380000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,8.400000000000e-01,4.453413540000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,8.600000000000e-01,4.528354180000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,8.800000000000e-01,4.603746260000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,9.000000000000e-01,4.679599060000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,9.200000000000e-01,4.755921240000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,9.400000000000e-01,4.832720890000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,9.600000000000e-01,4.910005580000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,9.800000000000e-01,4.987782470000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.000000000000e+00,5.066058270000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.020000000000e+00,5.144839360000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.040000000000e+00,5.224131810000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.060000000000e+00,5.303941400000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.080000000000e+00,5.384273640000e-02
L300T20,B5e16SD1e20,IDVD_VG1P0,5.000000000000e-01,1.100000000000e+00,5.465133850000e-02
