structure_id,doping_run_id,curve_tag,gate_v,drain_v,drain_current
L400T30,B1e17SD1e20,IDVG_VD0P05,-5.000000000000e-01,5.000000000000e-02,-7.345638260000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-4.800000000000e-01,5.000000000000e-02,-6.296313730000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-4.600000000000e-01,5.000000000000e-02,-2.614064670000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-4.400000000000e-01,5.000000000000e-02,-2.695272560000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-4.200000000000e-01,5.000000000000e-02,-9.295351690000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-4.000000000000e-01,5.000000000000e-02,-7.979103220000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-3.800000000000e-01,5.000000000000e-02,2.582099060000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-3.600000000000e-01,5.000000000000e-02,-6.414326800000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-3.400000000000e-01,5.000000000000e-02,-9.048922530000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-3.200000000000e-01,5.000000000000e-02,5.641091500000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-3.000000000000e-01,5.000000000000e-02,3.127379610000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-2.800000000000e-01,5.000000000000e-02,-9.349117440000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-2.600000000000e-01,5.000000000000e-02,8.676429900000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-2.400000000000e-01,5.000000000000e-02,-5.341417410000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-2.200000000000e-01,5.000000000000e-02,5.211771910000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-2.000000000000e-01,5.000000000000e-02,5.464473160000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-1.800000000000e-01,5.000000000000e-02,1.068896820000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,-1.600000000000e-01,5.000000000000e-02,6.183449380000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-1.400000000000e-01,5.000000000000e-02,9.982571120000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-1.200000000000e-01,5.000000000000e-02,-7.264667380000e-14
L400T30,B1e17SD1e20,IDVG_VD0P05,-1.000000000000e-01,5.000000000000e-02,1.619902210000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,-8.000000000000e-02,5.000000000000e-02,4.179389570000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,-6.000000000000e-02,5.000000000000e-02,2.121792530000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,-4.000000000000e-02,5.000000000000e-02,1.171760920000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,-2.000000000000e-02,5.000000000000e-02,1.821616500000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,1.734723480000e-16,5.000000000000e-02,6.416902160000e-13
L400T30,B1e17SD1e20,IDVG_VD0P05,2.000000000000e-02,5.000000000000e-02,1.999207600000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,4.000000000000e-02,5.000000000000e-02,2.344280450000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,6.000000000000e-02,5.000000000000e-02,4.299375390000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,8.000000000000e-02,5.000000000000e-02,3.850684830000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,1.000000000000e-01,5.000000000000e-02,7.948616760000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,1.200000000000e-01,5.000000000000e-02,9.736172390000e-12
L400T30,B1e17SD1e20,IDVG_VD0P05,1.400000000000e-01,5.000000000000e-02,1.284732690000e-11
L400T30,B1e17SD1e20,IDVG_VD0P05,1.600000000000e-01,5.000000000000e-02,1.758501040000e-11
L400T30,B1e17SD1e20,IDVG_VD0P05,1.800000000000e-01,5.000000000000e-02,2.385075150000e-11
L400T30,B1e17SD1e20,IDVG_VD0P05,2.000000000000e-01,5.000000000000e-02,3.322410350000e-11
L400T30,B1e17SD1e20,IDVG_VD0P05,2.200000000000e-01,5.000000000000e-02,4.592203630000e-11
L400T30,B1e17SD1e20,IDVG_VD0P05,2.400000000000e-01,5.000000000000e-02,6.408356210000e-11
L400T30,B1e17SD1e20,IDVG_VD0P05,2.600000000000e-01,5.000000000000e-02,9.136564510000e-11
L400T30,B1e17SD1e20,IDVG_VD0P05,2.800000000000e-01,5.000000000000e-02,1.278998160000e-10
L400T30,B1e17SD1e20,IDVG_VD0P05,3.000000000000e-01,5.000000000000e-02,1.799599850000e-10
L400T30,B1e17SD1e20,IDVG_VD0P05,3.200000000000e-01,5.000000000000e-02,2.530490160000e-10
L400T30,B1e17SD1e20,IDVG_VD0P05,3.400000000000e-01,5.000000000000e-02,3.574479140000e-10
L400T30,B1e17SD1e20,IDVG_VD0P05,3.600000000000e-01,5.000000000000e-02,5.059891970000e-10
L400T30,B1e17SD1e20,IDVG_VD0P05,3.800000000000e-01,5.000000000000e-02,7.164946670000e-10
L400T30,B1e17SD1e20,IDVG_VD0P05,4.000000000000e-01,5.000000000000e-02,1.016613570000e-09
L400T30,B1e17SD1e20,IDVG_VD0P05,4.200000000000e-01,5.000000000000e-02,1.447700090000e-09
L400T30,B1e17SD1e20,IDVG_VD0P05,4.400000000000e-01,5.000000000000e-02,2.061690880000e-09
L400T30,B1e17SD1e20,IDVG_VD0P05,4.600000000000e-01,5.000000000000e-02,2.944056020000e-09
L400T30,B1e17SD1e20,IDVG_VD0P05,4.800000000000e-01,5.000000000000e-02,4.208254970000e-09
L400T30,B1e17SD1e20,IDVG_VD0P05,5.000000000000e-01,5.000000000000e-02,6.029967300000e-09
L400T30,B1e17SD1e20,IDVG_VD0P05,5.200000000000e-01,5.000000000000e-02,8.650567060000e-09
L400T30,B1e17SD1e20,IDVG_VD0P05,5.400000000000e-01,5.000000000000e-02,1.243215360000e-08
L400T30,B1e17SD1e20,IDVG_VD0P05,5.600000000000e-01,5.000000000000e-02,1.788817730000e-08
L400T30,B1e17SD1e20,IDVG_VD0P05,5.800000000000e-01,5.000000000000e-02,2.577526320000e-08
L400T30,B1e17SD1e20,IDVG_VD0P05,6.000000000000e-01,5.000000000000e-02,3.719380530000e-08
L400T30,B1e17SD1e20,IDVG_VD0P05,6.200000000000e-01,5.000000000000e-02,5.374344840000e-08
L400T30,B1e17SD1e20,IDVG_VD0P05,6.400000000000e-01,5.000000000000e-02,7.775195680000e-08
L400T30,B1e17SD1e20,IDVG_VD0P05,6.600000000000e-01,5.000000000000e-02,1.126163100000e-07
L400T30,B1e17SD1e20,IDVG_VD0P05,6.800000000000e-01,5.000000000000e-02,1.633066720000e-07
L400T30,B1e17SD1e20,IDVG_VD0P05,7.000000000000e-01,5.000000000000e-02,2.370658310000e-07
L400T30,B1e17SD1e20,IDVG_VD0P05,7.200000000000e-01,5.000000000000e-02,3.444836360000e-07
L400T30,B1e17SD1e20,IDVG_VD0P05,7.400000000000e-01,5.000000000000e-02,5.010323750000e-07
L400T30,B1e17SD1e20,IDVG_VD0P05,7.600000000000e-01,5.000000000000e-02,7.293407220000e-07
L400T30,B1e17SD1e20,IDVG_VD0P05,7.800000000000e-01,5.000000000000e-02,1.062476060000e-06
L400T30,B1e17SD1e20,IDVG_VD0P05,8.000000000000e-01,5.000000000000e-02,1.548773040000e-06
L400T30,B1e17SD1e20,IDVG_VD0P05,8.200000000000e-01,5.000000000000e-02,2.258833620000e-06
L400T30,B1e17SD1e20,IDVG_VD0P05,8.400000000000e-01,5.000000000000e-02,3.295708360000e-06
L400T30,B1e17SD1e20,IDVG_VD0P05,8.600000000000e-01,5.000000000000e-02,4.809614550000e-06
L400T30,B1e17SD1e20,IDVG_VD0P05,8.800000000000e-01,5.000000000000e-02,7.019126320000e-06
L400T30,B1e17SD1e20,IDVG_VD0P05,9.000000000000e-01,5.000000000000e-02,1.024146080000e-05
L400T30,B1e17SD1e20,IDVG_VD0P05,9.200000000000e-01,5.000000000000e-02,1.493535810000e-05
L400T30,B1e17SD1e20,IDVG_VD0P05,9.400000000000e-01,5.000000000000e-02,2.176099660000e-05
L400T30,B1e17SD1e20,IDVG_VD0P05,9.600000000000e-01,5.000000000000e-02,3.166211310000e-05
L400T30,B1e17SD1e20,IDVG_VD0P05,9.800000000000e-01,5.000000000000e-02,4.597570260000e-05
L400T30,B1e17SD1e20,IDVG_VD0P05,1.000000000000e+00,5.000000000000e-02,6.657289460000e-05
L400T30,B1e17SD1e20,IDVG_VD0P05,1.020000000000e+00,5.000000000000e-02,9.602977460000e-05
L400T30,B1e17SD1e20,IDVG_VD0P05,1.040000000000e+00,5.000000000000e-02,1.378162320000e-04
L400T30,B1e17SD1e20,IDVG_VD0P05,1.060000000000e+00,5.000000000000e-02,1.964725940000e-04
L400T30,B1e17SD1e20,IDVG_VD0P05,1.080000000000e+00,5.000000000000e-02,2.777185070000e-04
L400T30,B1e17SD1e20,IDVG_VD0P05,1.100000000000e+00,5.000000000000e-02,3.884130320000e-04
L400T30,B1e17SD1e20,IDVG_VD0P05,1.120000000000e+00,5.000000000000e-02,5.362766090000e-04
L400T30,B1e17SD1e20,IDVG_VD0P05,1.140000000000e+00,5.000000000000e-02,7.293178920000e-04
L400T30,B1e17SD1e20,IDVG_VD0P05,1.160000000000e+00,5.000000000000e-02,9.749953400000e-04
L400T30,B1e17SD1e20,IDVG_VD0P05,1.180000000000e+00,5.000000000000e-02,1.279263800000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.200000000000e+00,5.000000000000e-02,1.645749080000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.220000000000e+00,5.000000000000e-02,2.075290040000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.240000000000e+00,5.000000000000e-02,2.565972190000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.260000000000e+00,5.000000000000e-02,3.113605560000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.280000000000e+00,5.000000000000e-02,3.712466270000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.300000000000e+00,5.000000000000e-02,4.356082900000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.320000000000e+00,5.000000000000e-02,5.037900170000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.340000000000e+00,5.000000000000e-02,5.751741710000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.360000000000e+00,5.000000000000e-02,6.492071240000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.380000000000e+00,5.000000000000e-02,7.254094890000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.400000000000e+00,5.000000000000e-02,8.033758380000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.420000000000e+00,5.000000000000e-02,8.827685830000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.440000000000e+00,5.000000000000e-02,9.633093350000e-03
L400T30,B1e17SD1e20,IDVG_VD0P05,1.460000000000e+00,5.000000000000e-02,1.044769750000e-02
L400T30,B1e17SD1e20,IDVG_VD0P05,1.480000000000e+00,5.000000000000e-02,1.126963000000e-02
L400T30,B1e17SD1e20,IDVG_VD0P05,1.500000000000e+00,5.000000000000e-02,1.209736210000e-02
L400T30,B1e17SD1e20,IDVG_VD1P5,-5.000000000000e-01,1.500000000000e+00,1.020927680000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-4.800000000000e-01,1.500000000000e+00,1.253072290000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-4.600000000000e-01,1.500000000000e+00,1.033078070000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-4.400000000000e-01,1.500000000000e+00,2.436715050000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-4.200000000000e-01,1.500000000000e+00,1.199923690000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-4.000000000000e-01,1.500000000000e+00,6.724490020000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-3.800000000000e-01,1.500000000000e+00,1.975511400000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-3.600000000000e-01,1.500000000000e+00,1.452170850000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-3.400000000000e-01,1.500000000000e+00,1.658608450000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-3.200000000000e-01,1.500000000000e+00,8.565142290000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-3.000000000000e-01,1.500000000000e+00,1.739173610000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.800000000000e-01,1.500000000000e+00,1.712681110000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.700000000000e-01,1.500000000000e+00,1.377009930000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.650000000000e-01,1.500000000000e+00,1.555065720000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.600000000000e-01,1.500000000000e+00,9.427863620000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.550000000000e-01,1.500000000000e+00,1.333093800000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.500000000000e-01,1.500000000000e+00,5.298383250000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.475000000000e-01,1.500000000000e+00,1.325864030000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.450000000000e-01,1.500000000000e+00,1.606796180000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.425000000000e-01,1.500000000000e+00,5.758857340000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.400000000000e-01,1.500000000000e+00,1.110771300000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.375000000000e-01,1.500000000000e+00,5.962404120000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.350000000000e-01,1.500000000000e+00,1.435882160000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.325000000000e-01,1.500000000000e+00,1.941304510000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.300000000000e-01,1.500000000000e+00,2.051454670000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.275000000000e-01,1.500000000000e+00,1.109867340000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.250000000000e-01,1.500000000000e+00,1.647485020000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.225000000000e-01,1.500000000000e+00,1.207545520000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.200000000000e-01,1.500000000000e+00,1.076809170000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.175000000000e-01,1.500000000000e+00,8.335082690000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.150000000000e-01,1.500000000000e+00,3.657895800000e-12
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.125000000000e-01,1.500000000000e+00,1.719728990000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.112500000000e-01,1.500000000000e+00,1.114796690000e-11
L400T30,B1e17SD1e20,IDVG_VD1P5,-2.106250000000e-01,1.500000000000e+00,8.522057760000e-12
