structure_id,doping_run_id,curve_tag,gate_v,drain_v,drain_current
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,0.000000000000e+00,-1.105758070000e-13
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,2.000000000000e-02,1.137503700000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,4.000000000000e-02,2.208916720000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,6.000000000000e-02,3.216342410000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,8.000000000000e-02,4.162139320000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.000000000000e-01,5.048942880000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.200000000000e-01,5.879679880000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.400000000000e-01,6.657571720000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.600000000000e-01,7.386121800000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.800000000000e-01,8.069083210000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,2.000000000000e-01,8.710404380000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,2.200000000000e-01,9.314153620000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,2.400000000000e-01,9.884427120000e-02
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,2.600000000000e-01,1.042524910000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,2.800000000000e-01,1.094047520000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,3.000000000000e-01,1.143370890000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,3.200000000000e-01,1.190824070000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,3.400000000000e-01,1.236701170000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,3.600000000000e-01,1.281260290000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,3.800000000000e-01,1.324724440000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,4.000000000000e-01,1.367284030000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,4.200000000000e-01,1.409100140000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,4.400000000000e-01,1.450308340000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,4.600000000000e-01,1.491022350000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,4.800000000000e-01,1.531337600000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,5.000000000000e-01,1.571334330000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,5.200000000000e-01,1.611080290000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,5.400000000000e-01,1.650633060000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,5.600000000000e-01,1.690041850000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,5.800000000000e-01,1.729349120000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,6.000000000000e-01,1.768591720000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,6.200000000000e-01,1.807801950000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,6.400000000000e-01,1.847008310000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,6.600000000000e-01,1.886236100000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,6.800000000000e-01,1.925507960000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,7.000000000000e-01,1.964844200000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,7.200000000000e-01,2.004263160000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,7.400000000000e-01,2.043781480000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,7.600000000000e-01,2.083414260000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,7.800000000000e-01,2.123175280000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,8.000000000000e-01,2.163077110000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,8.200000000000e-01,2.203131310000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,8.400000000000e-01,2.243348450000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,8.600000000000e-01,2.283738290000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,8.800000000000e-01,2.324309810000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,9.000000000000e-01,2.365071310000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,9.200000000000e-01,2.406030510000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,9.400000000000e-01,2.447194530000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,9.600000000000e-01,2.488570040000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,9.800000000000e-01,2.530163250000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.000000000000e+00,2.571979980000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.020000000000e+00,2.614025680000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.040000000000e+00,2.656305500000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.060000000000e+00,2.698824280000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.080000000000e+00,2.741586640000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.100000000000e+00,2.784596920000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.120000000000e+00,2.827859280000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.140000000000e+00,2.871377690000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.160000000000e+00,2.915155950000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.180000000000e+00,2.959197700000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.200000000000e+00,3.003506450000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.220000000000e+00,3.048085560000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.240000000000e+00,3.092938310000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.260000000000e+00,3.138067830000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.280000000000e+00,3.183477190000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.300000000000e+00,3.229169330000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.320000000000e+00,3.275147140000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.340000000000e+00,3.321413390000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.360000000000e+00,3.367970820000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.380000000000e+00,3.414822040000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.400000000000e+00,3.461969630000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.420000000000e+00,3.509416100000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.440000000000e+00,3.557163870000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.460000000000e+00,3.605215320000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.480000000000e+00,3.653572750000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.500000000000e+00,3.702238410000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.520000000000e+00,3.751214500000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.540000000000e+00,3.800503130000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.560000000000e+00,3.850106380000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.580000000000e+00,3.900026270000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.600000000000e+00,3.950264760000e-01
L300T30,B1e16SD1e19,IDVD_VG1P0,5.000000000000e-01,1.620000000000e+00,4.000823740000e-01
