structure_id,doping_run_id,curve_tag,gate_v,drain_v,drain_current
L400T30,B1e17SD5e19,IDVG_VD0P05,-5.000000000000e-01,5.000000000000e-02,-4.303405730000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-4.800000000000e-01,5.000000000000e-02,-3.405385720000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-4.600000000000e-01,5.000000000000e-02,-1.813993080000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-4.400000000000e-01,5.000000000000e-02,1.795179290000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-4.200000000000e-01,5.000000000000e-02,1.929550760000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-4.000000000000e-01,5.000000000000e-02,4.531211970000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-3.800000000000e-01,5.000000000000e-02,-5.529714100000e-15
L400T30,B1e17SD5e19,IDVG_VD0P05,-3.600000000000e-01,5.000000000000e-02,-2.575135240000e-14
L400T30,B1e17SD5e19,IDVG_VD0P05,-3.400000000000e-01,5.000000000000e-02,-7.504056250000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-3.200000000000e-01,5.000000000000e-02,-7.761062640000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-3.000000000000e-01,5.000000000000e-02,-5.278545900000e-14
L400T30,B1e17SD5e19,IDVG_VD0P05,-2.800000000000e-01,5.000000000000e-02,-2.817104090000e-14
L400T30,B1e17SD5e19,IDVG_VD0P05,-2.600000000000e-01,5.000000000000e-02,-1.399024820000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-2.400000000000e-01,5.000000000000e-02,-4.715884580000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-2.200000000000e-01,5.000000000000e-02,1.512257740000e-14
L400T30,B1e17SD5e19,IDVG_VD0P05,-2.000000000000e-01,5.000000000000e-02,3.002538430000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-1.800000000000e-01,5.000000000000e-02,-1.414403320000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-1.600000000000e-01,5.000000000000e-02,2.648378070000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-1.400000000000e-01,5.000000000000e-02,-4.732882760000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-1.200000000000e-01,5.000000000000e-02,1.500525390000e-14
L400T30,B1e17SD5e19,IDVG_VD0P05,-1.000000000000e-01,5.000000000000e-02,6.146120030000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-8.000000000000e-02,5.000000000000e-02,3.432071210000e-14
L400T30,B1e17SD5e19,IDVG_VD0P05,-6.000000000000e-02,5.000000000000e-02,6.926228780000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,-4.000000000000e-02,5.000000000000e-02,1.045409420000e-12
L400T30,B1e17SD5e19,IDVG_VD0P05,-2.000000000000e-02,5.000000000000e-02,2.833036840000e-13
L400T30,B1e17SD5e19,IDVG_VD0P05,1.734723480000e-16,5.000000000000e-02,1.610246620000e-12
L400T30,B1e17SD5e19,IDVG_VD0P05,2.000000000000e-02,5.000000000000e-02,1.281897610000e-12
L400T30,B1e17SD5e19,IDVG_VD0P05,4.000000000000e-02,5.000000000000e-02,2.975200410000e-12
L400T30,B1e17SD5e19,IDVG_VD0P05,6.000000000000e-02,5.000000000000e-02,4.218390080000e-12
L400T30,B1e17SD5e19,IDVG_VD0P05,8.000000000000e-02,5.000000000000e-02,5.063429000000e-12
L400T30,B1e17SD5e19,IDVG_VD0P05,1.000000000000e-01,5.000000000000e-02,6.146638210000e-12
L400T30,B1e17SD5e19,IDVG_VD0P05,1.200000000000e-01,5.000000000000e-02,9.707856430000e-12
L400T30,B1e17SD5e19,IDVG_VD0P05,1.400000000000e-01,5.000000000000e-02,1.186507100000e-11
L400T30,B1e17SD5e19,IDVG_VD0P05,1.600000000000e-01,5.000000000000e-02,1.686736450000e-11
L400T30,B1e17SD5e19,IDVG_VD0P05,1.800000000000e-01,5.000000000000e-02,2.347636840000e-11
L400T30,B1e17SD5e19,IDVG_VD0P05,2.000000000000e-01,5.000000000000e-02,3.216865610000e-11
L400T30,B1e17SD5e19,IDVG_VD0P05,2.200000000000e-01,5.000000000000e-02,4.470606250000e-11
L400T30,B1e17SD5e19,IDVG_VD0P05,2.400000000000e-01,5.000000000000e-02,6.386278990000e-11
L400T30,B1e17SD5e19,IDVG_VD0P05,2.600000000000e-01,5.000000000000e-02,8.865324990000e-11
L400T30,B1e17SD5e19,IDVG_VD0P05,2.800000000000e-01,5.000000000000e-02,1.235423950000e-10
L400T30,B1e17SD5e19,IDVG_VD0P05,3.000000000000e-01,5.000000000000e-02,1.733052540000e-10
L400T30,B1e17SD5e19,IDVG_VD0P05,3.200000000000e-01,5.000000000000e-02,2.454841790000e-10
L400T30,B1e17SD5e19,IDVG_VD0P05,3.400000000000e-01,5.000000000000e-02,3.451044670000e-10
L400T30,B1e17SD5e19,IDVG_VD0P05,3.600000000000e-01,5.000000000000e-02,4.885319260000e-10
L400T30,B1e17SD5e19,IDVG_VD0P05,3.800000000000e-01,5.000000000000e-02,6.918713310000e-10
L400T30,B1e17SD5e19,IDVG_VD0P05,4.000000000000e-01,5.000000000000e-02,9.819316910000e-10
L400T30,B1e17SD5e19,IDVG_VD0P05,4.200000000000e-01,5.000000000000e-02,1.397212240000e-09
L400T30,B1e17SD5e19,IDVG_VD0P05,4.400000000000e-01,5.000000000000e-02,1.990412060000e-09
L400T30,B1e17SD5e19,IDVG_VD0P05,4.600000000000e-01,5.000000000000e-02,2.840671880000e-09
L400T30,B1e17SD5e19,IDVG_VD0P05,4.800000000000e-01,5.000000000000e-02,4.061585760000e-09
L400T30,B1e17SD5e19,IDVG_VD0P05,5.000000000000e-01,5.000000000000e-02,5.815968830000e-09
L400T30,B1e17SD5e19,IDVG_VD0P05,5.200000000000e-01,5.000000000000e-02,8.341455370000e-09
L400T30,B1e17SD5e19,IDVG_VD0P05,5.400000000000e-01,5.000000000000e-02,1.198225180000e-08
L400T30,B1e17SD5e19,IDVG_VD0P05,5.600000000000e-01,5.000000000000e-02,1.723971860000e-08
L400T30,B1e17SD5e19,IDVG_VD0P05,5.800000000000e-01,5.000000000000e-02,2.483705850000e-08
L400T30,B1e17SD5e19,IDVG_VD0P05,6.000000000000e-01,5.000000000000e-02,3.583475850000e-08
L400T30,B1e17SD5e19,IDVG_VD0P05,6.200000000000e-01,5.000000000000e-02,5.176787540000e-08
L400T30,B1e17SD5e19,IDVG_VD0P05,6.400000000000e-01,5.000000000000e-02,7.488346530000e-08
L400T30,B1e17SD5e19,IDVG_VD0P05,6.600000000000e-01,5.000000000000e-02,1.084502910000e-07
L400T30,B1e17SD5e19,IDVG_VD0P05,6.800000000000e-01,5.000000000000e-02,1.572433470000e-07
L400T30,B1e17SD5e19,IDVG_VD0P05,7.000000000000e-01,5.000000000000e-02,2.282381820000e-07
L400T30,B1e17SD5e19,IDVG_VD0P05,7.200000000000e-01,5.000000000000e-02,3.316215340000e-07
L400T30,B1e17SD5e19,IDVG_VD0P05,7.400000000000e-01,5.000000000000e-02,4.822884270000e-07
L400T30,B1e17SD5e19,IDVG_VD0P05,7.600000000000e-01,5.000000000000e-02,7.020068320000e-07
L400T30,B1e17SD5e19,IDVG_VD0P05,7.800000000000e-01,5.000000000000e-02,1.022610070000e-06
L400T30,B1e17SD5e19,IDVG_VD0P05,8.000000000000e-01,5.000000000000e-02,1.490618370000e-06
L400T30,B1e17SD5e19,IDVG_VD0P05,8.200000000000e-01,5.000000000000e-02,2.174003110000e-06
L400T30,B1e17SD5e19,IDVG_VD0P05,8.400000000000e-01,5.000000000000e-02,3.171993360000e-06
L400T30,B1e17SD5e19,IDVG_VD0P05,8.600000000000e-01,5.000000000000e-02,4.629271730000e-06
L400T30,B1e17SD5e19,IDVG_VD0P05,8.800000000000e-01,5.000000000000e-02,6.756429580000e-06
L400T30,B1e17SD5e19,IDVG_VD0P05,9.000000000000e-01,5.000000000000e-02,9.859225250000e-06
L400T30,B1e17SD5e19,IDVG_VD0P05,9.200000000000e-01,5.000000000000e-02,1.438006260000e-05
L400T30,B1e17SD5e19,IDVG_VD0P05,9.400000000000e-01,5.000000000000e-02,2.095601730000e-05
L400T30,B1e17SD5e19,IDVG_VD0P05,9.600000000000e-01,5.000000000000e-02,3.049858720000e-05
L400T30,B1e17SD5e19,IDVG_VD0P05,9.800000000000e-01,5.000000000000e-02,4.430045340000e-05
L400T30,B1e17SD5e19,IDVG_VD0P05,1.000000000000e+00,5.000000000000e-02,6.417319520000e-05
